stat_id,player_id,player_first_name,player_last_name,player_name,player_position,team_id,team_abbr,team_name,game_id,game_date,pie,pace,assist_percentage,assist_ratio,assist_to_turnover,defensive_rating,defensive_rebound_percentage,effective_field_goal_percentage,net_rating,offensive_rating,offensive_rebound_percentage,rebound_percentage,true_shooting_percentage,turnover_ratio,usage_percentage
6874595,1057279105,Yanic Konan,Niederhauser,Yanic Konan Niederhauser,C,13,LAC,LA Clippers,18447289,2026-01-01,0.053,103.05,0.04,11.1,1.0,98.3,0.182,0.429,31.0,129.3,0.214,0.2,0.429,11.1,0.114
6874596,33,Nicolas,Batum,Nicolas Batum,F-G,13,LAC,LA Clippers,18447289,2026-01-01,0.113,98.71,0.043,12.5,0.0,112.3,0.037,1.0,19.3,131.6,0.036,0.036,1.017,0.0,0.101
6874597,1057396055,Kobe,Sanders,Kobe Sanders,G,13,LAC,LA Clippers,18447289,2026-01-01,0.1,95.21,0.15,25.0,1.5,100.0,0.13,0.714,24.5,124.5,0.032,0.074,0.714,16.7,0.143
6874598,1028035215,Cam,Christie,Cam Christie,G,13,LAC,LA Clippers,18447289,2026-01-01,0.0,129.44,0.0,0.0,0.0,50.0,0.0,0.0,75.0,125.0,0.0,0.0,0.0,0.0,0.0
6874599,56677856,Jordan,Miller,Jordan Miller,G,13,LAC,LA Clippers,18447289,2026-01-01,0.167,129.44,0.5,100.0,0.0,50.0,0.0,0.0,75.0,125.0,0.0,0.0,0.0,0.0,0.0
6874600,56677849,Kobe,Brown,Kobe Brown,F,13,LAC,LA Clippers,18447289,2026-01-01,-0.167,129.44,0.0,0.0,0.0,50.0,0.0,0.0,75.0,125.0,0.0,0.0,0.0,100.0,0.25
6877121,1028255289,Spencer,Jones,Spencer Jones,F,8,DEN,Denver Nuggets,18447292,2026-01-02,0.087,96.22,0.038,10.0,1.0,112.7,0.132,0.813,-6.0,106.7,0.022,0.072,0.813,10.0,0.107
6877122,38017721,Peyton,Watson,Peyton Watson,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.045,97.27,0.12,10.7,1.5,118.8,0.108,0.455,-9.1,109.6,0.0,0.049,0.459,7.1,0.275
6877123,1028026514,DaRon,Holmes II,DaRon Holmes II,F,8,DEN,Denver Nuggets,18447292,2026-01-02,0.041,93.05,0.286,50.0,0.0,110.9,0.13,0.25,16.8,127.7,0.037,0.08,0.25,0.0,0.113
6877124,56677582,Jalen,Pickett,Jalen Pickett,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.142,99.98,0.231,30.0,1.5,121.1,0.118,0.9,2.0,123.1,0.0,0.061,0.9,20.0,0.175
6877125,335,Jamal,Murray,Jamal Murray,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.169,99.29,0.318,18.9,7.0,111.4,0.116,0.536,2.0,113.4,0.023,0.069,0.563,2.7,0.337
6877126,3547268,Zeke,Nnaji,Zeke Nnaji,F-C,8,DEN,Denver Nuggets,18447292,2026-01-02,0.149,104.33,0.0,0.0,0.0,115.4,0.208,0.583,-23.1,92.3,0.0,0.096,0.752,0.0,0.158
6877127,191,Tim,Hardaway Jr.,Tim Hardaway Jr.,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.086,99.43,0.143,12.5,0.0,121.1,0.04,0.536,-29.5,91.5,0.026,0.032,0.536,0.0,0.206
6877128,69,Bruce,Brown,Bruce Brown,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.032,101.57,0.2,36.4,1.33,118.0,0.083,0.0,-14.2,103.8,0.033,0.056,0.0,27.3,0.113
6877129,56677776,Julian,Strawther,Julian Strawther,G,8,DEN,Denver Nuggets,18447292,2026-01-02,-0.113,96.56,0.0,0.0,0.0,154.5,0.0,0.0,-62.9,91.7,0.0,0.0,0.0,0.0,0.077
6877130,1057846921,Curtis,Jones,Curtis Jones,G,8,DEN,Denver Nuggets,18447292,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877131,56677871,Hunter,Tyson,Hunter Tyson,F,8,DEN,Denver Nuggets,18447292,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877132,1028028993,Jaylon,Tyson,Jaylon Tyson,G-F,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.042,104.04,0.059,9.1,1.0,113.2,0.143,0.438,-9.2,104.0,0.043,0.098,0.45,9.1,0.169
6877133,17896076,Evan,Mobley,Evan Mobley,F-C,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.07,98.87,0.182,25.0,0.0,119.1,0.176,0.4,-8.3,110.8,0.139,0.157,0.328,0.0,0.156
6877134,9,Jarrett,Allen,Jarrett Allen,C,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.154,99.08,0.125,27.3,1.5,95.1,0.324,0.6,17.8,112.9,0.0,0.185,0.68,18.2,0.11
6877135,322,Donovan,Mitchell,Donovan Mitchell,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.161,99.76,0.278,15.2,1.25,105.5,0.083,0.688,13.7,119.2,0.088,0.086,0.663,12.1,0.329
6877136,666581,Darius,Garland,Darius Garland,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.091,97.79,0.381,29.6,1.33,112.1,0.05,0.667,0.2,112.3,0.0,0.027,0.699,22.2,0.247
6877137,666656,De'Andre,Hunter,De'Andre Hunter,F,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.121,100.31,0.211,22.2,0.0,112.5,0.129,0.5,13.0,125.5,0.04,0.089,0.581,0.0,0.246
6877138,56677872,Craig,Porter,Craig Porter,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.152,103.45,0.278,35.7,2.5,94.1,0.1,0.714,16.1,110.2,0.083,0.093,0.714,14.3,0.167
6877139,1042560902,Nae'Qwan,Tomlin,Nae'Qwan Tomlin,F,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.097,99.09,0.0,0.0,0.0,100.0,0.2,0.4,18.4,118.4,0.111,0.158,0.51,14.3,0.167
6877140,27,Lonzo,Ball,Lonzo Ball,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.19,95.86,0.167,40.0,0.0,83.3,0.15,1.0,40.8,124.1,0.0,0.097,1.0,0.0,0.094
6877141,1057395754,Tyrese,Proctor,Tyrese Proctor,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.0,77.14,0.0,0.0,0.0,214.3,0.0,0.0,-64.3,150.0,0.0,0.0,0.0,0.0,0.0
6877142,74,Thomas,Bryant,Thomas Bryant,C,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877143,3547299,Sam,Merrill,Sam Merrill,G,6,CLE,Cleveland Cavaliers,18447292,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877144,1028028244,Zaccharie,Risacher,Zaccharie Risacher,F,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.099,108.62,0.063,10.0,0.0,96.1,0.103,0.643,7.9,104.0,0.08,0.093,0.652,0.0,0.164
6877145,17896040,Jalen,Johnson,Jalen Johnson,F,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.153,103.58,0.407,35.5,2.75,101.2,0.188,0.536,10.8,112.0,0.026,0.115,0.541,12.9,0.22
6877146,3547244,Onyeka,Okongwu,Onyeka Okongwu,F-C,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.162,105.62,0.111,9.1,1.0,96.9,0.184,0.656,15.2,112.1,0.065,0.13,0.648,9.1,0.278
6877147,38017677,Dyson,Daniels,Dyson Daniels,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.114,104.27,0.308,42.1,4.0,97.5,0.106,0.625,4.9,102.4,0.027,0.071,0.619,10.5,0.124
6877148,666400,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.105,107.0,0.136,11.5,3.0,97.4,0.091,0.525,11.8,109.2,0.0,0.05,0.528,3.8,0.28
6877149,4197387,Vit,Krejci,Vit Krejci,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.033,100.56,0.043,10.0,1.0,91.8,0.053,0.5,24.6,116.4,0.063,0.057,0.5,10.0,0.129
6877150,378,Kristaps,Porzingis,Kristaps Porzingis,F-C,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.045,104.25,0.154,15.4,1.0,84.6,0.292,0.125,12.6,97.2,0.056,0.19,0.225,15.4,0.275
6877151,254,Luke,Kennard,Luke Kennard,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.225,106.5,0.143,25.0,0.0,80.9,0.097,1.0,14.7,95.6,0.0,0.056,1.02,0.0,0.125
6877152,1057279093,Asa,Newell,Asa Newell,F,1,ATL,Atlanta Hawks,18447293,2026-01-02,-0.091,111.61,0.111,25.0,1.0,76.9,0.0,0.0,3.1,80.0,0.0,0.0,0.0,25.0,0.111
6877153,56677806,Mouhamed,Gueye,Mouhamed Gueye,F,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877154,45088184,Keaton,Wallace,Keaton Wallace,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877155,490,Trae,Young,Trae Young,G,1,ATL,Atlanta Hawks,18447293,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877156,18,OG,Anunoby,OG Anunoby,F,20,NYK,New York Knicks,18447293,2026-01-02,0.097,107.71,0.048,4.5,0.33,107.6,0.229,0.423,-16.6,91.0,0.044,0.125,0.546,13.6,0.228
6877157,61,Mikal,Bridges,Mikal Bridges,F,20,NYK,New York Knicks,18447293,2026-01-02,0.105,104.49,0.25,19.2,5.0,97.4,0.114,0.447,5.2,102.6,0.023,0.064,0.453,3.8,0.233
6877158,1028046422,Ariel,Hukporti,Ariel Hukporti,C,20,NYK,New York Knicks,18447293,2026-01-02,0.199,106.6,0.2,36.4,4.0,98.4,0.333,0.5,3.2,101.6,0.162,0.239,0.694,9.1,0.091
6877159,73,Jalen,Brunson,Jalen Brunson,G,20,NYK,New York Knicks,18447293,2026-01-02,0.093,103.18,0.294,16.1,2.5,114.9,0.057,0.457,-14.9,100.0,0.0,0.024,0.493,6.5,0.292
6877160,17896033,Miles,McBride,Miles McBride,G,20,NYK,New York Knicks,18447293,2026-01-02,0.018,106.98,0.095,11.8,2.0,101.4,0.0,0.393,1.5,102.9,0.028,0.015,0.393,5.9,0.192
6877161,488,Guerschon,Yabusele,Guerschon Yabusele,F,20,NYK,New York Knicks,18447293,2026-01-02,0.129,103.88,0.1,11.1,0.5,115.6,0.286,0.6,-24.7,90.9,0.0,0.133,0.68,22.2,0.229
6877162,1028047255,Kevin,McCullar Jr.,Kevin McCullar Jr.,G,20,NYK,New York Knicks,18447293,2026-01-02,0.043,101.1,0.6,66.7,0.0,111.1,0.167,0.0,-19.9,91.2,0.105,0.135,0.0,0.0,0.079
6877163,100,Jordan,Clarkson,Jordan Clarkson,G,20,NYK,New York Knicks,18447293,2026-01-02,-0.021,104.76,0.0,0.0,0.0,120.7,0.0,0.313,-54.0,66.7,0.0,0.0,0.313,0.0,0.216
6877164,1028036898,Tyler,Kolek,Tyler Kolek,G,20,NYK,New York Knicks,18447293,2026-01-02,0.076,103.06,0.111,11.1,0.33,105.4,0.091,0.6,-21.6,83.8,0.038,0.063,0.6,33.3,0.17
6877165,1057393207,Mohamed,Diawara,Mohamed Diawara,F,20,NYK,New York Knicks,18447293,2026-01-02,0.042,113.88,0.143,20.0,1.0,66.7,0.25,0.0,27.1,93.8,0.1,0.182,0.0,20.0,0.2
6877166,1028025498,Pacome,Dadiet,Pacome Dadiet,F,20,NYK,New York Knicks,18447293,2026-01-02,0.174,102.13,0.5,100.0,0.0,100.0,0.333,0.0,-20.0,80.0,0.0,0.2,0.0,0.0,0.0
6877167,64269023,Trey,Jemison,Trey Jemison,C,20,NYK,New York Knicks,18447293,2026-01-02,0.05,93.57,0.0,0.0,0.0,133.3,0.143,0.0,-77.8,55.6,0.0,0.059,0.0,0.0,0.0
6877168,447,Karl-Anthony,Towns,Karl-Anthony Towns,C,20,NYK,New York Knicks,18447293,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877169,1057280779,Danny,Wolf,Danny Wolf,F-C,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.076,101.74,0.13,18.8,3.0,109.5,0.143,0.4,-8.1,101.3,0.024,0.079,0.468,6.3,0.151
6877170,56677843,Noah,Clowney,Noah Clowney,F,3,BKN,Brooklyn Nets,18447291,2026-01-02,-0.059,102.92,0.053,5.6,0.33,123.7,0.0,0.154,-22.1,101.7,0.059,0.036,0.263,16.7,0.239
6877171,17896038,Day'Ron,Sharpe,Day'Ron Sharpe,C,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.138,105.33,0.188,17.6,3.0,113.6,0.156,0.5,-18.3,95.4,0.125,0.141,0.526,5.9,0.197
6877172,666743,Terance,Mann,Terance Mann,G,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.091,103.88,0.154,13.3,1.0,121.6,0.048,0.556,-21.6,100.0,0.069,0.06,0.651,13.3,0.217
6877173,1057266813,Egor,Demin,Egor Demin,G,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.1,103.23,0.167,16.7,1.5,110.0,0.308,0.333,-13.3,96.7,0.0,0.133,0.388,11.1,0.214
6877174,17896027,Ziaire,Williams,Ziaire Williams,G-F,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.123,106.22,0.077,7.7,0.5,117.0,0.038,0.611,-22.6,94.3,0.0,0.02,0.678,15.4,0.211
6877175,1057275262,Nolan,Traoré,Nolan Traoré,G,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.137,102.66,0.385,31.3,2.5,103.6,0.036,0.571,-9.1,94.5,0.0,0.019,0.685,12.5,0.186
6877176,38017722,Tyrese,Martin,Tyrese Martin,G,3,BKN,Brooklyn Nets,18447291,2026-01-02,-0.05,106.67,0.5,20.0,1.0,136.4,0.25,0.0,-72.7,63.6,0.0,0.125,0.0,20.0,0.308
6877177,1057279425,Drake,Powell,Drake Powell,F,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.164,102.94,0.125,11.1,1.0,128.3,0.063,0.917,-38.9,89.4,0.0,0.027,0.956,11.1,0.157
6877178,56677722,Jalen,Wilson,Jalen Wilson,F,3,BKN,Brooklyn Nets,18447291,2026-01-02,-0.013,111.11,0.0,0.0,0.0,107.9,0.0,0.2,-21.1,86.8,0.0,0.0,0.2,16.7,0.143
6877179,38017663,E.J.,Liddell,E.J. Liddell,F,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.0,86.09,0.0,0.0,0.0,80.0,0.0,0.0,-30.0,50.0,0.0,0.0,0.0,0.0,0.0
6877180,17896048,Cam,Thomas,Cam Thomas,G,3,BKN,Brooklyn Nets,18447291,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877181,56677844,Bilal,Coulibaly,Bilal Coulibaly,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.143,102.03,0.167,22.2,2.0,96.8,0.139,0.25,16.1,112.9,0.111,0.127,0.477,11.1,0.194
6877182,315,Khris,Middleton,Khris Middleton,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.061,105.11,0.105,15.4,0.67,95.9,0.138,0.5,25.7,121.6,0.0,0.083,0.58,23.1,0.19
6877183,1028028405,Alexandre,Sarr,Alexandre Sarr,C,30,WAS,Washington Wizards,18447291,2026-01-02,0.154,105.61,0.25,19.0,4.0,104.7,0.114,0.567,1.8,106.5,0.036,0.079,0.598,4.8,0.239
6877184,1057262985,Tre,Johnson,Tre Johnson,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.142,102.0,0.045,10.0,0.5,89.8,0.161,0.857,28.5,118.3,0.0,0.086,0.857,20.0,0.127
6877185,303,CJ,McCollum,CJ McCollum,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.11,104.11,0.125,15.8,1.5,94.1,0.1,0.607,28.3,122.4,0.074,0.09,0.607,10.5,0.208
6877186,1028025235,Carlton,Carrington,Carlton Carrington,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.033,103.25,0.182,25.0,1.33,100.0,0.185,0.389,5.4,105.4,0.0,0.094,0.389,18.8,0.179
6877187,17896039,Justin,Champagnie,Justin Champagnie,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.182,102.44,0.0,0.0,0.0,96.2,0.125,0.833,11.4,107.5,0.154,0.14,0.833,14.3,0.215
6877188,24,Marvin,Bagley III,Marvin Bagley III,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.272,103.87,0.063,14.3,0.0,86.1,0.353,1.0,46.3,132.4,0.125,0.242,1.02,0.0,0.13
6877189,1028026717,AJ,Johnson,AJ Johnson,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.0,105.26,0.083,14.3,0.0,90.0,0.0,0.25,10.0,100.0,0.0,0.0,0.25,0.0,0.162
6877190,1057279594,Will,Riley,Will Riley,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.08,105.77,0.235,23.5,1.33,95.1,0.111,0.45,21.5,116.7,0.053,0.081,0.45,17.6,0.255
6877191,38017692,Malaki,Branham,Malaki Branham,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877192,17896029,Sharife,Cooper,Sharife Cooper,G,30,WAS,Washington Wizards,18447291,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877193,3547302,Anthony,Gill,Anthony Gill,F,30,WAS,Washington Wizards,18447291,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877194,38017649,Julian,Champagnie,Julian Champagnie,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.037,109.87,0.05,6.3,0.0,110.3,0.25,0.231,-8.6,101.8,0.053,0.129,0.305,0.0,0.214
6877195,30,Harrison,Barnes,Harrison Barnes,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.0,110.86,0.0,0.0,0.0,125.0,0.167,0.214,-33.2,91.8,0.0,0.055,0.317,0.0,0.131
6877196,261,Luke,Kornet,Luke Kornet,F-C,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.095,111.69,0.12,37.5,3.0,104.7,0.148,1.0,17.5,122.2,0.029,0.081,0.945,12.5,0.069
6877197,161,De'Aaron,Fox,De'Aaron Fox,G,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.134,107.59,0.19,14.8,1.33,104.1,0.167,0.579,14.3,118.3,0.051,0.101,0.591,11.1,0.284
6877198,1028025261,Stephon,Castle,Stephon Castle,G,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.133,108.38,0.348,25.8,2.67,98.7,0.226,0.382,13.2,111.8,0.021,0.103,0.473,9.7,0.25
6877199,1057262518,Dylan,Harper,Dylan Harper,G,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.137,105.51,0.056,5.6,1.0,114.1,0.043,0.633,6.3,120.3,0.038,0.041,0.674,5.6,0.243
6877200,358,Kelly,Olynyk,Kelly Olynyk,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.147,102.0,0.25,25.0,1.5,100.0,0.125,0.75,7.0,107.0,0.125,0.125,0.727,16.7,0.173
6877201,666682,Keldon,Johnson,Keldon Johnson,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.138,107.48,0.053,7.7,0.5,94.8,0.2,0.833,28.5,123.3,0.037,0.115,0.81,15.4,0.182
6877202,1057271360,Carter,Bryant,Carter Bryant,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,-0.011,104.68,0.125,16.7,0.0,116.7,0.143,0.2,-20.8,95.8,0.071,0.095,0.2,0.0,0.179
6877203,27924547,Lindy,Waters III,Lindy Waters III,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.149,107.16,0.067,20.0,0.0,78.1,0.214,0.75,65.6,143.8,0.0,0.111,0.788,0.0,0.108
6877204,48,Bismack,Biyombo,Bismack Biyombo,C,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877205,666767,Jordan,McLaughlin,Jordan McLaughlin,G,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877206,38017699,Jeremy,Sochan,Jeremy Sochan,F,27,SAS,San Antonio Spurs,18447290,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877207,3547250,Aaron,Nesmith,Aaron Nesmith,G-F,12,IND,Indiana Pacers,18447290,2026-01-02,0.027,109.73,0.115,23.1,1.0,110.4,0.068,0.583,4.7,115.2,0.0,0.045,0.654,23.1,0.152
6877208,416,Pascal,Siakam,Pascal Siakam,F,12,IND,Indiana Pacers,18447290,2026-01-02,0.176,109.09,0.217,19.2,2.5,109.8,0.18,0.556,-2.3,107.4,0.0,0.108,0.595,7.7,0.253
6877209,19465584,Micah,Potter,Micah Potter,F,12,IND,Indiana Pacers,18447290,2026-01-02,0.116,108.73,0.043,6.7,0.33,106.3,0.146,0.7,6.3,112.7,0.0,0.095,0.735,20.0,0.222
6877210,38017686,Bennedict,Mathurin,Bennedict Mathurin,G-F,12,IND,Indiana Pacers,18447290,2026-01-02,-0.013,106.85,0.176,30.0,3.0,122.7,0.192,0.167,-27.3,95.5,0.0,0.111,0.167,10.0,0.156
6877211,38017507,Andrew,Nembhard,Andrew Nembhard,G-F,12,IND,Indiana Pacers,18447290,2026-01-02,0.142,106.01,0.231,30.0,3.0,112.7,0.125,0.8,-3.7,109.0,0.0,0.077,0.779,10.0,0.179
6877212,56677861,Ben,Sheppard,Ben Sheppard,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.121,104.1,0.143,14.3,0.0,127.8,0.111,0.667,-47.2,80.6,0.053,0.081,0.667,0.0,0.158
6877213,1028035897,Johnny,Furphy,Johnny Furphy,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.047,99.8,0.125,12.5,1.0,122.6,0.143,0.583,-32.9,89.7,0.0,0.069,0.583,12.5,0.233
6877214,17896103,Jay,Huff,Jay Huff,F-C,12,IND,Indiana Pacers,18447290,2026-01-02,0.043,104.26,0.133,40.0,0.0,133.3,0.105,0.0,-40.3,93.0,0.0,0.05,0.347,0.0,0.067
6877215,56677832,Jarace,Walker,Jarace Walker,F,12,IND,Indiana Pacers,18447290,2026-01-02,0.133,113.35,0.0,0.0,0.0,146.2,0.0,0.833,-42.5,103.7,0.0,0.0,0.854,14.3,0.259
6877216,304,T.J.,McConnell,T.J. McConnell,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.151,107.11,0.273,17.6,3.0,122.5,0.1,0.538,-12.7,109.8,0.0,0.056,0.538,5.9,0.326
6877217,1057389374,Kam,Jones,Kam Jones,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.025,111.74,0.111,25.0,0.0,60.9,0.067,0.333,64.1,125.0,0.0,0.042,0.333,0.0,0.125
6877218,1057395638,Taelon,Peter,Taelon Peter,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.0,115.82,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
6877219,44477085,Quenton,Jackson,Quenton Jackson,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.0,115.82,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
6877220,17896117,Ethan,Thompson,Ethan Thompson,G,12,IND,Indiana Pacers,18447290,2026-01-02,0.0,115.82,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
6877221,60,Tony,Bradley,Tony Bradley,C,12,IND,Indiana Pacers,18447290,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877396,3547287,Desmond,Bane,Desmond Bane,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.084,99.77,0.138,23.5,4.0,113.0,0.105,0.542,-0.5,112.5,0.0,0.053,0.563,5.9,0.149
6877397,38017683,Paolo,Banchero,Paolo Banchero,F,22,ORL,Orlando Magic,18447294,2026-01-02,0.157,99.86,0.333,17.1,2.0,123.9,0.2,0.609,-14.5,109.5,0.0,0.088,0.594,8.6,0.354
6877398,85,Wendell,Carter Jr.,Wendell Carter Jr.,F,22,ORL,Orlando Magic,18447294,2026-01-02,0.062,98.22,0.038,6.7,0.0,110.9,0.323,0.417,7.2,118.2,0.0,0.156,0.458,0.0,0.192
6877399,56677827,Anthony,Black,Anthony Black,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.09,99.61,0.35,26.9,2.33,123.5,0.034,0.563,-17.8,105.7,0.028,0.031,0.563,11.5,0.247
6877400,17896073,Jalen,Suggs,Jalen Suggs,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.136,99.29,0.211,33.3,4.0,109.8,0.125,0.75,33.1,142.9,0.0,0.079,0.799,8.3,0.186
6877401,249,Tyus,Jones,Tyus Jones,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.033,97.08,0.111,66.7,0.0,122.2,0.067,0.0,2.8,125.0,0.0,0.034,0.0,0.0,0.026
6877402,1028025497,Tristan,Da Silva,Tristan Da Silva,F,22,ORL,Orlando Magic,18447294,2026-01-02,0.047,102.72,0.056,11.1,0.5,121.8,0.087,0.583,-16.2,105.7,0.04,0.063,0.583,22.2,0.138
6877403,666442,Goga,Bitadze,Goga Bitadze,C,22,ORL,Orlando Magic,18447294,2026-01-02,0.122,104.97,0.273,50.0,0.0,138.9,0.214,1.0,-36.0,102.9,0.067,0.138,0.868,0.0,0.081
6877404,1057279571,Jase,Richardson,Jase Richardson,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.096,107.84,0.0,0.0,0.0,152.9,0.0,0.833,-58.8,94.1,0.0,0.0,0.902,20.0,0.278
6877405,38017734,Jamal,Cain,Jamal Cain,F,22,ORL,Orlando Magic,18447294,2026-01-02,0.028,102.38,0.0,0.0,0.0,134.4,0.071,0.6,-34.4,100.0,0.105,0.091,0.68,0.0,0.154
6877406,56677839,Jett,Howard,Jett Howard,G,22,ORL,Orlando Magic,18447294,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877407,229,Jonathan,Isaac,Jonathan Isaac,F,22,ORL,Orlando Magic,18447294,2026-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
